,instance_name,budget,n_edges,method,obj,lower_obj,time
40,SF_DNDP_10_4,0.5,10,nn_upper_0,5626.430541493377,3630.017508197794,0.004266977310180664
41,SF_DNDP_10_4,0.5,10,nn_lower_0,5626.430541493377,3630.017508197794,1.736260175704956
42,SF_DNDP_10_4,0.5,10,gbt_upper_0,5626.430541493377,3630.017508197794,0.04806804656982422
43,SF_DNDP_10_4,0.5,10,gbt_lower_0,5626.430541493377,3630.017508197794,0.8955559730529785
44,SF_DNDP_10_4,0.75,10,nn_upper_0,5568.439980071951,3608.5208550366474,0.003145933151245117
45,SF_DNDP_10_4,0.75,10,nn_lower_0,5504.373437474155,3585.0486333911153,1.503964900970459
46,SF_DNDP_10_4,0.75,10,gbt_upper_0,5548.247521890084,3598.982849585903,0.046053171157836914
47,SF_DNDP_10_4,0.75,10,gbt_lower_0,5504.373437474155,3585.0486333911153,1.7000648975372314
48,SF_DNDP_10_5,0.25,10,nn_upper_0,5962.8846003954095,3914.8111083654585,0.006654977798461914
49,SF_DNDP_10_5,0.25,10,nn_lower_0,5959.811680758757,3915.1965300803477,5.01177716255188
50,SF_DNDP_10_5,0.25,10,gbt_upper_0,5900.934243355682,3892.284066824929,0.09616899490356445
51,SF_DNDP_10_5,0.25,10,gbt_lower_0,5959.811680758757,3915.1965300803477,5.011795997619629
52,SF_DNDP_10_5,0.5,10,nn_upper_0,5482.389289762021,3737.942755435908,0.007709026336669922
53,SF_DNDP_10_5,0.5,10,nn_lower_0,5358.964295127796,3753.254477287032,2.862105131149292
54,SF_DNDP_10_5,0.5,10,gbt_upper_0,5702.030026438707,3818.885486939474,0.06907105445861816
55,SF_DNDP_10_5,0.5,10,gbt_lower_0,5482.389289762021,3737.942755435908,5.0243260860443115
56,SF_DNDP_10_5,0.75,10,nn_upper_0,5111.8233409456525,3632.391135525378,0.00551295280456543
57,SF_DNDP_10_5,0.75,10,nn_lower_0,5111.8233409456525,3632.391135525378,3.030478000640869
58,SF_DNDP_10_5,0.75,10,gbt_upper_0,5366.893383854331,3687.0709703088155,0.06459617614746094
59,SF_DNDP_10_5,0.75,10,gbt_lower_0,5111.8233409456525,3632.391135525378,2.7752130031585693
60,SF_DNDP_10_6,0.25,10,nn_upper_0,5819.208990895571,3893.6069382056453,0.0042798519134521484
61,SF_DNDP_10_6,0.25,10,nn_lower_0,5823.645468442481,3886.352879629887,3.6911418437957764
62,SF_DNDP_10_6,0.25,10,gbt_upper_0,5823.249417452442,3893.23076482866,0.11141610145568848
63,SF_DNDP_10_6,0.25,10,gbt_lower_0,5823.473127870928,3886.164220715161,4.740242958068848
64,SF_DNDP_10_6,0.5,10,nn_upper_0,5300.000240181968,3683.4730236448177,0.008665084838867188
65,SF_DNDP_10_6,0.5,10,nn_lower_0,5173.069050646427,3656.352037583666,5.020848989486694
66,SF_DNDP_10_6,0.5,10,gbt_upper_0,5159.115880749689,3651.908241265799,0.08616399765014648
67,SF_DNDP_10_6,0.5,10,gbt_lower_0,5233.277741617963,3670.0148023077936,5.021744966506958
68,SF_DNDP_10_6,0.75,10,nn_upper_0,4938.281228490881,3527.4774580507187,0.005656003952026367
69,SF_DNDP_10_6,0.75,10,nn_lower_0,4920.882032190758,3556.2829345951786,5.0241968631744385
70,SF_DNDP_10_6,0.75,10,gbt_upper_0,4811.224763964474,3501.3465059501636,0.08223104476928711
71,SF_DNDP_10_6,0.75,10,gbt_lower_0,4920.867473701681,3556.147000236072,4.7979209423065186
72,SF_DNDP_10_7,0.25,10,nn_upper_0,5902.171212233214,3899.109607975742,0.00585484504699707
73,SF_DNDP_10_7,0.25,10,nn_lower_0,5954.027075211381,3919.889892984045,3.1610748767852783
74,SF_DNDP_10_7,0.25,10,gbt_upper_0,5974.735914716859,3931.9261562741654,0.06640815734863281
75,SF_DNDP_10_7,0.25,10,gbt_lower_0,6077.35623429832,3924.1429327006663,3.5799169540405273
76,SF_DNDP_10_7,0.5,10,nn_upper_0,5689.645971539708,3806.3000455049137,0.004796028137207031
77,SF_DNDP_10_7,0.5,10,nn_lower_0,5650.718206698551,3793.120239429584,2.9176650047302246
78,SF_DNDP_10_7,0.5,10,gbt_upper_0,5650.4180917356325,3793.095947342088,0.05493497848510742
79,SF_DNDP_10_7,0.5,10,gbt_lower_0,5650.4180917356325,3793.095947342088,3.3492531776428223
80,SF_DNDP_10_7,0.75,10,nn_upper_0,5618.581642390601,3773.2209235555806,0.002722024917602539
81,SF_DNDP_10_7,0.75,10,nn_lower_0,5593.943655076747,3762.480211737638,2.5673201084136963
82,SF_DNDP_10_7,0.75,10,gbt_upper_0,5593.943655076747,3762.480211737638,0.05294203758239746
83,SF_DNDP_10_7,0.75,10,gbt_lower_0,5593.943655076747,3762.480211737638,4.329930782318115
84,SF_DNDP_10_8,0.25,10,nn_upper_0,5900.93424335568,3892.2840668249287,0.004436016082763672
85,SF_DNDP_10_8,0.25,10,nn_lower_0,6077.356234291818,3924.1429327006654,2.5853281021118164
86,SF_DNDP_10_8,0.25,10,gbt_upper_0,5900.93424335568,3892.2840668249287,0.07801294326782227
87,SF_DNDP_10_8,0.25,10,gbt_lower_0,6077.356234291818,3924.1429327006654,3.2303178310394287
88,SF_DNDP_10_8,0.5,10,nn_upper_0,5466.117955010313,3741.890884841361,0.006139993667602539
89,SF_DNDP_10_8,0.5,10,nn_lower_0,5483.169853768579,3752.8846097158967,2.6470930576324463
90,SF_DNDP_10_8,0.5,10,gbt_upper_0,5541.6077140388215,3769.202196945738,0.06057906150817871
91,SF_DNDP_10_8,0.5,10,gbt_lower_0,5483.044312511088,3752.8656892652475,4.688704967498779
92,SF_DNDP_10_8,0.75,10,nn_upper_0,5267.774774557142,3676.3922893488257,0.003268003463745117
93,SF_DNDP_10_8,0.75,10,nn_lower_0,5189.493698192778,3649.7597609749632,1.0632641315460205
94,SF_DNDP_10_8,0.75,10,gbt_upper_0,5189.493698192778,3649.7597609749632,0.05508995056152344
95,SF_DNDP_10_8,0.75,10,gbt_lower_0,5189.426898033266,3649.7667757044037,1.4096989631652832
96,SF_DNDP_10_9,0.25,10,nn_upper_0,6335.541638421498,3961.1221438963926,0.005549907684326172
97,SF_DNDP_10_9,0.25,10,nn_lower_0,6529.306821448643,3955.733160953172,2.078813076019287
98,SF_DNDP_10_9,0.25,10,gbt_upper_0,6346.8230773006435,3962.4840314631706,0.062077999114990234
99,SF_DNDP_10_9,0.25,10,gbt_lower_0,6529.306821448643,3955.733160953172,1.085655927658081
100,SF_DNDP_10_9,0.5,10,nn_upper_0,5564.079852262212,3761.2679575606926,0.007847070693969727
101,SF_DNDP_10_9,0.5,10,nn_lower_0,5377.357150891159,3715.8445559212582,3.9399399757385254
102,SF_DNDP_10_9,0.5,10,gbt_upper_0,5846.93437652872,3755.4787052846305,0.054663896560668945
103,SF_DNDP_10_9,0.5,10,gbt_lower_0,5377.357150891159,3715.8445559212582,2.2544641494750977
104,SF_DNDP_10_9,0.75,10,nn_upper_0,4952.61079170542,3570.3542520477304,0.0043718814849853516
105,SF_DNDP_10_9,0.75,10,nn_lower_0,4951.9833002365995,3569.573686760881,1.4475889205932617
106,SF_DNDP_10_9,0.75,10,gbt_upper_0,4952.61079170542,3570.3542520477304,0.047263145446777344
107,SF_DNDP_10_9,0.75,10,gbt_lower_0,4951.9833002365995,3569.573686760881,1.7593438625335693
108,SF_DNDP_10_10,0.25,10,nn_upper_0,6441.100938749729,3998.2535198581118,0.007376909255981445
109,SF_DNDP_10_10,0.25,10,nn_lower_0,6349.660376270142,3983.7980623006633,4.347517013549805
110,SF_DNDP_10_10,0.25,10,gbt_upper_0,6497.325945381085,3964.061251810387,0.10843181610107422
111,SF_DNDP_10_10,0.25,10,gbt_lower_0,6357.704086647657,3985.357019864618,5.0236499309539795
112,SF_DNDP_10_10,0.5,10,nn_upper_0,5505.188483993896,3794.0127309553814,0.008167028427124023
113,SF_DNDP_10_10,0.5,10,nn_lower_0,5505.188483993896,3794.0127309553814,4.2854180335998535
114,SF_DNDP_10_10,0.5,10,gbt_upper_0,5778.58698347737,3798.081782290134,0.07795310020446777
115,SF_DNDP_10_10,0.5,10,gbt_lower_0,5505.188483993896,3794.0127309553814,3.8139381408691406
116,SF_DNDP_10_10,0.75,10,nn_upper_0,5408.2030522971945,3720.809749701325,0.008847951889038086
117,SF_DNDP_10_10,0.75,10,nn_lower_0,5188.05128579368,3646.37048699275,4.620508193969727
118,SF_DNDP_10_10,0.75,10,gbt_upper_0,5188.873995032601,3646.9125685873246,0.07221293449401855
119,SF_DNDP_10_10,0.75,10,gbt_lower_0,5188.873995032601,3646.9125685873246,3.6296420097351074
120,SF_DNDP_20_1,0.25,20,nn_upper_0,5242.481174785682,3585.592001693609,0.014971017837524414
121,SF_DNDP_20_1,0.25,20,nn_lower_0,5826.979340460794,3752.927092475521,5.025384902954102
122,SF_DNDP_20_1,0.25,20,gbt_upper_0,5237.090778187313,3597.054739767567,0.20807290077209473
123,SF_DNDP_20_1,0.25,20,gbt_lower_0,5192.89695247897,3575.552505820627,5.011407136917114
124,SF_DNDP_20_1,0.5,20,nn_upper_0,4355.094248456197,3282.7850433704866,0.06601810455322266
125,SF_DNDP_20_1,0.5,20,nn_lower_0,4319.833843700604,3272.803246573477,5.037878036499023
126,SF_DNDP_20_1,0.5,20,gbt_upper_0,4373.520133802345,3263.2797832334822,0.3127880096435547
127,SF_DNDP_20_1,0.5,20,gbt_lower_0,4444.546459928959,3233.6032275511234,5.078114986419678
128,SF_DNDP_20_1,0.75,20,nn_upper_0,4024.6104353489245,3104.010761924598,0.0073909759521484375
129,SF_DNDP_20_1,0.75,20,nn_lower_0,3908.943433414394,3050.3823945328627,1.6843960285186768
130,SF_DNDP_20_1,0.75,20,gbt_upper_0,4053.4757421038007,3109.5367092092847,0.11544203758239746
131,SF_DNDP_20_1,0.75,20,gbt_lower_0,3908.943433414394,3050.3823945328627,2.0269970893859863
132,SF_DNDP_20_2,0.25,20,nn_upper_0,5158.522596917017,3671.868282901506,0.015239953994750977
133,SF_DNDP_20_2,0.25,20,nn_lower_0,5760.367259657251,3751.882650812419,5.01800799369812
134,SF_DNDP_20_2,0.25,20,gbt_upper_0,5118.481334700449,3644.2886356863373,0.1891019344329834
135,SF_DNDP_20_2,0.25,20,gbt_lower_0,5338.104483549696,3690.443843928928,5.028608083724976
136,SF_DNDP_20_2,0.5,20,nn_upper_0,4389.183450175564,3305.297506355539,0.010792016983032227
137,SF_DNDP_20_2,0.5,20,nn_lower_0,4114.717087283387,3210.045553283724,3.9120988845825195
138,SF_DNDP_20_2,0.5,20,gbt_upper_0,4114.717087283387,3210.045553283724,0.1614990234375
139,SF_DNDP_20_2,0.5,20,gbt_lower_0,4114.717087283387,3210.045553283724,5.013566017150879
140,SF_DNDP_20_2,0.75,20,nn_upper_0,3949.766740000809,3130.0886540875676,0.00731205940246582
141,SF_DNDP_20_2,0.75,20,nn_lower_0,4015.5858925217335,3148.937194875776,5.0335869789123535
142,SF_DNDP_20_2,0.75,20,gbt_upper_0,3960.6340864486233,3144.0497183131015,0.1170511245727539
143,SF_DNDP_20_2,0.75,20,gbt_lower_0,3996.3721251935044,3137.812440293564,5.0224010944366455
144,SF_DNDP_20_3,0.25,20,nn_upper_0,5419.360564639943,3734.127629916815,0.02718186378479004
145,SF_DNDP_20_3,0.25,20,nn_lower_0,5419.314271086886,3746.578690663955,5.024060964584351
146,SF_DNDP_20_3,0.25,20,gbt_upper_0,5551.789216787993,3773.45256047073,0.2878148555755615
147,SF_DNDP_20_3,0.25,20,gbt_lower_0,5443.653661452905,3707.6149794919893,5.007897138595581
148,SF_DNDP_20_3,0.5,20,nn_upper_0,4424.990217947012,3321.2942482805634,0.04041886329650879
149,SF_DNDP_20_3,0.5,20,nn_lower_0,4390.21879941268,3297.63436386972,5.014830112457275
150,SF_DNDP_20_3,0.5,20,gbt_upper_0,4371.442219806714,3286.46769536508,0.14022588729858398
151,SF_DNDP_20_3,0.5,20,gbt_lower_0,4390.21879941268,3297.63436386972,5.008210897445679
152,SF_DNDP_20_3,0.75,20,nn_upper_0,4079.18773136467,3175.1620867281936,0.007834911346435547
153,SF_DNDP_20_3,0.75,20,nn_lower_0,4277.685031797391,3249.1208826218253,5.027498006820679
154,SF_DNDP_20_3,0.75,20,gbt_upper_0,4199.8340918654585,3216.5319406563763,0.11784100532531738
155,SF_DNDP_20_3,0.75,20,gbt_lower_0,4040.010706303175,3143.3657458762414,5.0176849365234375
156,SF_DNDP_20_4,0.25,20,nn_upper_0,5398.446587655411,3732.0549649947548,0.01604485511779785
157,SF_DNDP_20_4,0.25,20,nn_lower_0,5505.188379256399,3794.0126731194414,5.013927936553955
158,SF_DNDP_20_4,0.25,20,gbt_upper_0,5128.441849720553,3614.404380569327,0.20351290702819824
159,SF_DNDP_20_4,0.25,20,gbt_lower_0,5910.664004684402,3764.129284047325,5.029823064804077
160,SF_DNDP_20_4,0.5,20,nn_upper_0,4484.2488700669455,3311.603921393017,0.041725873947143555
161,SF_DNDP_20_4,0.5,20,nn_lower_0,4327.009590128314,3250.304494547642,5.017077922821045
162,SF_DNDP_20_4,0.5,20,gbt_upper_0,4311.439380427893,3241.0551300761704,0.16747808456420898
163,SF_DNDP_20_4,0.5,20,gbt_lower_0,4397.729067614711,3282.151628514352,5.018746852874756
164,SF_DNDP_20_4,0.75,20,nn_upper_0,4021.4711157187458,3123.5093299925998,0.08501505851745605
165,SF_DNDP_20_4,0.75,20,nn_lower_0,4004.163554616938,3129.9617550192,5.023859024047852
166,SF_DNDP_20_4,0.75,20,gbt_upper_0,3985.7229485173884,3118.53273065399,0.11675310134887695
167,SF_DNDP_20_4,0.75,20,gbt_lower_0,3985.7229485173884,3118.53273065399,5.020632028579712
168,SF_DNDP_20_5,0.25,20,nn_upper_0,5341.206911885256,3632.6879734267754,0.022800922393798828
169,SF_DNDP_20_5,0.25,20,nn_lower_0,5273.350471488769,3625.6842078469335,5.002875089645386
170,SF_DNDP_20_5,0.25,20,gbt_upper_0,5245.6096149809455,3608.636995871165,0.27614784240722656
171,SF_DNDP_20_5,0.25,20,gbt_lower_0,5332.479140819313,3677.8299236397147,5.039772987365723
172,SF_DNDP_20_5,0.5,20,nn_upper_0,4702.635423206756,3404.874997033289,0.008347034454345703
173,SF_DNDP_20_5,0.5,20,nn_lower_0,4573.573119350726,3371.6749239127225,5.019529104232788
174,SF_DNDP_20_5,0.5,20,gbt_upper_0,4764.193627498478,3473.5685481097817,0.23610591888427734
175,SF_DNDP_20_5,0.5,20,gbt_lower_0,4531.340374129692,3352.685309086631,5.017194986343384
176,SF_DNDP_20_5,0.75,20,nn_upper_0,4352.2212464794275,3269.0462141320013,0.006052970886230469
177,SF_DNDP_20_5,0.75,20,nn_lower_0,4366.900600190013,3276.082178020181,5.019542932510376
178,SF_DNDP_20_5,0.75,20,gbt_upper_0,4367.461032638593,3283.0181854341554,0.16098308563232422
179,SF_DNDP_20_5,0.75,20,gbt_lower_0,4356.824728023115,3269.092259711476,5.013938903808594
180,SF_DNDP_20_6,0.25,20,nn_upper_0,5464.976741680682,3742.047354754029,0.02103114128112793
181,SF_DNDP_20_6,0.25,20,nn_lower_0,5108.80777918027,3515.510833923601,5.01432204246521
182,SF_DNDP_20_6,0.25,20,gbt_upper_0,5191.995030303985,3663.5189539979265,0.1507401466369629
183,SF_DNDP_20_6,0.25,20,gbt_lower_0,5112.275864064209,3644.8129966410384,5.012176036834717
184,SF_DNDP_20_6,0.5,20,nn_upper_0,4270.234242175024,3237.63489914673,0.03704404830932617
185,SF_DNDP_20_6,0.5,20,nn_lower_0,4390.21874717856,3297.6343601902518,5.011070013046265
186,SF_DNDP_20_6,0.5,20,gbt_upper_0,4468.558160871672,3312.719892976509,0.12707901000976562
187,SF_DNDP_20_6,0.5,20,gbt_lower_0,4268.695139345788,3246.0758466809493,5.0041069984436035
188,SF_DNDP_20_6,0.75,20,nn_upper_0,4066.556175674496,3127.172630707566,0.007912874221801758
189,SF_DNDP_20_6,0.75,20,nn_lower_0,4006.9668088850044,3100.1534111074316,4.399386167526245
190,SF_DNDP_20_6,0.75,20,gbt_upper_0,4122.774512253813,3153.3246483247794,0.11676812171936035
191,SF_DNDP_20_6,0.75,20,gbt_lower_0,4006.9668088850044,3100.1534111074316,5.009598016738892
192,SF_DNDP_20_7,0.25,20,nn_upper_0,5300.936643134708,3598.3051913136137,0.016684770584106445
193,SF_DNDP_20_7,0.25,20,nn_lower_0,5636.661374839478,3803.313330127639,5.015217065811157
194,SF_DNDP_20_7,0.25,20,gbt_upper_0,5095.549499633862,3578.231559512129,0.21576809883117676
195,SF_DNDP_20_7,0.25,20,gbt_lower_0,5181.405667885973,3573.8643128031154,5.008922815322876
196,SF_DNDP_20_7,0.5,20,nn_upper_0,4635.770410831888,3312.198247822642,0.009931087493896484
197,SF_DNDP_20_7,0.5,20,nn_lower_0,4397.700602237329,3208.546253409037,5.0142199993133545
198,SF_DNDP_20_7,0.5,20,gbt_upper_0,4534.300607716538,3286.672934736597,0.1790618896484375
199,SF_DNDP_20_7,0.5,20,gbt_lower_0,4456.2207045324585,3241.879129303017,5.012480020523071
200,SF_DNDP_20_7,0.75,20,nn_upper_0,4294.705974301866,3145.189365758755,0.0073719024658203125
201,SF_DNDP_20_7,0.75,20,nn_lower_0,4234.3013163839005,3146.524934907918,5.0128278732299805
202,SF_DNDP_20_7,0.75,20,gbt_upper_0,4367.285841175465,3220.2391903392086,0.1537630558013916
203,SF_DNDP_20_7,0.75,20,gbt_lower_0,4271.969363346211,3148.563530378401,5.012087106704712
204,SF_DNDP_20_8,0.25,20,nn_upper_0,5040.541150121799,3605.7733118499527,0.01589179039001465
205,SF_DNDP_20_8,0.25,20,nn_lower_0,5488.435174543023,3630.2820220013286,5.002265930175781
206,SF_DNDP_20_8,0.25,20,gbt_upper_0,5181.091826579489,3653.6958383622155,0.20288801193237305
207,SF_DNDP_20_8,0.25,20,gbt_lower_0,4953.850166735175,3583.6611168331324,5.021494150161743
208,SF_DNDP_20_8,0.5,20,nn_upper_0,4267.595319197893,3237.290875265085,0.035524845123291016
209,SF_DNDP_20_8,0.5,20,nn_lower_0,4080.35239644476,3183.457352173319,5.012331008911133
210,SF_DNDP_20_8,0.5,20,gbt_upper_0,4098.212440615495,3190.7361421026453,0.2074580192565918
211,SF_DNDP_20_8,0.5,20,gbt_lower_0,4135.204850533274,3195.563141160027,5.024505853652954
212,SF_DNDP_20_8,0.75,20,nn_upper_0,3887.5647514432685,3049.89525889694,0.006588935852050781
213,SF_DNDP_20_8,0.75,20,nn_lower_0,3907.514987914241,3060.671650902447,4.309938907623291
214,SF_DNDP_20_8,0.75,20,gbt_upper_0,3903.969140073642,3057.277217894225,0.10808992385864258
215,SF_DNDP_20_8,0.75,20,gbt_lower_0,3907.514987914241,3060.671650902447,4.803872108459473
216,SF_DNDP_20_9,0.25,20,nn_upper_0,5275.43943270693,3602.6391449457865,0.013484954833984375
217,SF_DNDP_20_9,0.25,20,nn_lower_0,5643.295722515787,3708.538660535069,5.0173821449279785
218,SF_DNDP_20_9,0.25,20,gbt_upper_0,5275.472493547243,3602.5491029397162,0.1879730224609375
219,SF_DNDP_20_9,0.25,20,gbt_lower_0,5215.113765846615,3629.3250519971884,5.0087480545043945
220,SF_DNDP_20_9,0.5,20,nn_upper_0,4555.802919447866,3266.3235121243374,0.010887861251831055
221,SF_DNDP_20_9,0.5,20,nn_lower_0,4285.627793501811,3237.3051019851982,5.043637037277222
222,SF_DNDP_20_9,0.5,20,gbt_upper_0,4308.086927158848,3255.8344266959666,0.23620200157165527
223,SF_DNDP_20_9,0.5,20,gbt_lower_0,4229.473028992519,3211.614444306336,5.0048229694366455
224,SF_DNDP_20_9,0.75,20,nn_upper_0,3986.2783139337107,3042.771115200584,0.0069408416748046875
225,SF_DNDP_20_9,0.75,20,nn_lower_0,3949.614393098425,3040.943403548166,4.1991448402404785
226,SF_DNDP_20_9,0.75,20,gbt_upper_0,3964.6074517306015,3038.1124742406387,0.14071989059448242
227,SF_DNDP_20_9,0.75,20,gbt_lower_0,3965.625747962211,3039.050433631107,5.014832973480225
228,SF_DNDP_20_10,0.25,20,nn_upper_0,5087.915459899264,3559.221601462595,0.014274835586547852
229,SF_DNDP_20_10,0.25,20,nn_lower_0,5122.758888023628,3573.2553909729627,5.041193962097168
230,SF_DNDP_20_10,0.25,20,gbt_upper_0,5075.141593992035,3558.9577921363193,0.4018740653991699
231,SF_DNDP_20_10,0.25,20,gbt_lower_0,5040.26144260787,3550.884627601811,5.037940979003906
232,SF_DNDP_20_10,0.5,20,nn_upper_0,4814.868541051965,3354.577474413916,0.0533289909362793
233,SF_DNDP_20_10,0.5,20,nn_lower_0,4596.533027735384,3317.1513213729445,5.0184009075164795
234,SF_DNDP_20_10,0.5,20,gbt_upper_0,4560.69851425073,3355.8798083681118,0.2896921634674072
235,SF_DNDP_20_10,0.5,20,gbt_lower_0,4596.533027735384,3317.1513213729445,5.008059978485107
236,SF_DNDP_20_10,0.75,20,nn_upper_0,4188.535281055163,3159.2219624494155,0.006566047668457031
237,SF_DNDP_20_10,0.75,20,nn_lower_0,4170.221254549916,3152.219198696341,5.009614944458008
238,SF_DNDP_20_10,0.75,20,gbt_upper_0,4431.2399953987015,3270.764708480492,0.1577458381652832
239,SF_DNDP_20_10,0.75,20,gbt_lower_0,4176.803262291281,3149.2801902797014,5.004398822784424
