,instance_name,budget,n_edges,method,obj,lower_obj,time
21,SF_DNDP_10_4,0.5,10,gbt_lower_0,5626.430541493377,3630.017508197794,0.6884160041809082
22,SF_DNDP_10_4,0.75,10,nn_lower_0,5504.373437474155,3585.0486333911153,0.5265810489654541
23,SF_DNDP_10_4,0.75,10,gbt_lower_0,5504.373437474155,3585.0486333911153,0.6300311088562012
24,SF_DNDP_10_5,0.25,10,nn_lower_0,6803.425891318279,4054.7921099061105,5.013474941253662
25,SF_DNDP_10_5,0.25,10,gbt_lower_0,5959.811680758757,3915.1965300803477,5.010361909866333
26,SF_DNDP_10_5,0.5,10,nn_lower_0,5358.964295127796,3753.254477287032,2.7028250694274902
27,SF_DNDP_10_5,0.5,10,gbt_lower_0,5839.543519128706,3907.100628890915,5.016505002975464
28,SF_DNDP_10_5,0.75,10,nn_lower_0,5111.8233409456525,3632.391135525378,2.6048691272735596
29,SF_DNDP_10_5,0.75,10,gbt_lower_0,5111.8233409456525,3632.391135525378,1.2358591556549072
30,SF_DNDP_10_6,0.25,10,nn_lower_0,5823.645468442481,3886.352879629887,2.991387128829956
31,SF_DNDP_10_6,0.25,10,gbt_lower_0,5823.473127870928,3886.164220715161,5.012123107910156
32,SF_DNDP_10_6,0.5,10,nn_lower_0,5173.069050646427,3656.352037583666,5.023920059204102
33,SF_DNDP_10_6,0.5,10,gbt_lower_0,5233.277741617963,3670.0148023077936,5.030704021453857
34,SF_DNDP_10_6,0.75,10,nn_lower_0,4920.882032190758,3556.2829345951786,3.9708328247070312
35,SF_DNDP_10_6,0.75,10,gbt_lower_0,4920.882032190758,3556.2829345951786,3.628386974334717
36,SF_DNDP_10_7,0.25,10,nn_lower_0,5954.027075211381,3919.889892984045,3.0591518878936768
37,SF_DNDP_10_7,0.25,10,gbt_lower_0,6077.35623429832,3924.1429327006663,3.7032740116119385
38,SF_DNDP_10_7,0.5,10,nn_lower_0,5650.718206698551,3793.120239429584,1.9263808727264404
39,SF_DNDP_10_7,0.5,10,gbt_lower_0,5650.4180917356325,3793.095947342088,1.029906988143921
40,SF_DNDP_10_7,0.75,10,nn_lower_0,5593.943655076747,3762.480211737638,0.5441279411315918
41,SF_DNDP_10_7,0.75,10,gbt_lower_0,5593.943655076747,3762.480211737638,0.6742029190063477
42,SF_DNDP_10_8,0.25,10,nn_lower_0,6077.356234291818,3924.1429327006654,1.8091909885406494
43,SF_DNDP_10_8,0.25,10,gbt_lower_0,6077.356234291818,3924.1429327006654,3.8613641262054443
44,SF_DNDP_10_8,0.5,10,nn_lower_0,5483.044312511088,3752.8656892652475,2.8047239780426025
45,SF_DNDP_10_8,0.5,10,gbt_lower_0,5483.044312511088,3752.8656892652475,4.30893087387085
46,SF_DNDP_10_8,0.75,10,nn_lower_0,5189.493698192778,3649.7597609749632,1.0564308166503906
47,SF_DNDP_10_8,0.75,10,gbt_lower_0,5189.426898033266,3649.7667757044037,1.553725004196167
48,SF_DNDP_10_9,0.25,10,nn_lower_0,6529.306821448643,3955.733160953172,1.6576330661773682
49,SF_DNDP_10_9,0.25,10,gbt_lower_0,6529.306821448643,3955.733160953172,1.0606858730316162
50,SF_DNDP_10_9,0.5,10,nn_lower_0,5377.357150891159,3715.8445559212582,2.371401071548462
51,SF_DNDP_10_9,0.5,10,gbt_lower_0,5377.357150891159,3715.8445559212582,2.364267110824585
52,SF_DNDP_10_9,0.75,10,nn_lower_0,4951.9833002365995,3569.573686760881,1.1392359733581543
53,SF_DNDP_10_9,0.75,10,gbt_lower_0,4951.9833002365995,3569.573686760881,1.0473320484161377
54,SF_DNDP_10_10,0.25,10,nn_lower_0,6349.660376270142,3983.7980623006633,3.9019899368286133
55,SF_DNDP_10_10,0.25,10,gbt_lower_0,6357.704086647657,3985.357019864618,5.018214225769043
56,SF_DNDP_10_10,0.5,10,nn_lower_0,5505.188483993896,3794.0127309553814,3.9831111431121826
57,SF_DNDP_10_10,0.5,10,gbt_lower_0,5505.188483993896,3794.0127309553814,4.56932520866394
58,SF_DNDP_10_10,0.75,10,nn_lower_0,5188.05128579368,3646.37048699275,4.905251979827881
59,SF_DNDP_10_10,0.75,10,gbt_lower_0,5188.873995032601,3646.9125685873246,4.468477010726929
60,SF_DNDP_20_1,0.25,20,nn_lower_0,5207.995328207351,3592.91375696193,5.024653196334839
61,SF_DNDP_20_1,0.25,20,gbt_lower_0,5191.2641384419585,3575.260149862684,5.006012916564941
62,SF_DNDP_20_1,0.5,20,nn_lower_0,4281.923698186578,3265.3246489021467,5.012243032455444
63,SF_DNDP_20_1,0.5,20,gbt_lower_0,4352.04880783774,3281.66823788236,5.024708986282349
64,SF_DNDP_20_1,0.75,20,nn_lower_0,3908.943433414394,3050.3823945328627,0.6928620338439941
65,SF_DNDP_20_1,0.75,20,gbt_lower_0,3908.943433414394,3050.3823945328627,2.516204833984375
66,SF_DNDP_20_2,0.25,20,nn_lower_0,5760.367259657251,3751.882650812419,5.021244049072266
67,SF_DNDP_20_2,0.25,20,gbt_lower_0,5360.155735725182,3708.6149005889056,5.014589071273804
68,SF_DNDP_20_2,0.5,20,nn_lower_0,4114.717087283387,3210.045553283724,3.948341131210327
69,SF_DNDP_20_2,0.5,20,gbt_lower_0,4114.717087283387,3210.045553283724,5.006980895996094
70,SF_DNDP_20_2,0.75,20,nn_lower_0,4015.5858925217335,3148.937194875776,5.007174968719482
71,SF_DNDP_20_2,0.75,20,gbt_lower_0,3996.3721251935044,3137.812440293564,5.022146940231323
72,SF_DNDP_20_3,0.25,20,nn_lower_0,5439.140036051062,3706.7410143503007,5.0118088722229
73,SF_DNDP_20_3,0.25,20,gbt_lower_0,5439.140036051062,3706.7410143503007,5.005270957946777
74,SF_DNDP_20_3,0.5,20,nn_lower_0,4390.21879941268,3297.63436386972,5.010028123855591
75,SF_DNDP_20_3,0.5,20,gbt_lower_0,4390.21879941268,3297.63436386972,5.018481969833374
76,SF_DNDP_20_3,0.75,20,nn_lower_0,4040.010706303175,3143.3657458762414,3.565516948699951
77,SF_DNDP_20_3,0.75,20,gbt_lower_0,4041.491042380863,3144.0077712968678,5.018567085266113
78,SF_DNDP_20_4,0.25,20,nn_lower_0,5505.188379256399,3794.0126731194414,5.014643907546997
79,SF_DNDP_20_4,0.25,20,gbt_lower_0,5190.441346377601,3602.8588247288467,5.01348614692688
80,SF_DNDP_20_4,0.5,20,nn_lower_0,4352.543057804169,3272.936007128267,5.021594047546387
81,SF_DNDP_20_4,0.5,20,gbt_lower_0,4327.009590128314,3250.304494547642,5.007305860519409
82,SF_DNDP_20_4,0.75,20,nn_lower_0,3985.7229485173884,3118.53273065399,2.253633975982666
83,SF_DNDP_20_4,0.75,20,gbt_lower_0,3985.7229485173884,3118.53273065399,5.00298810005188
84,SF_DNDP_20_5,0.25,20,nn_lower_0,5273.350471488769,3625.6842078469335,5.00226902961731
85,SF_DNDP_20_5,0.25,20,gbt_lower_0,5285.430731643409,3639.4700610639215,5.0147411823272705
86,SF_DNDP_20_5,0.5,20,nn_lower_0,4570.165933254166,3371.2098488129513,5.014204978942871
87,SF_DNDP_20_5,0.5,20,gbt_lower_0,4726.45748353795,3407.5653423762114,5.021144866943359
88,SF_DNDP_20_5,0.75,20,nn_lower_0,4338.458049754106,3268.2419684576,4.841539144515991
89,SF_DNDP_20_5,0.75,20,gbt_lower_0,4407.483096004216,3288.894104293646,5.022264003753662
90,SF_DNDP_20_6,0.25,20,nn_lower_0,5108.80777918027,3515.510833923601,5.012203931808472
91,SF_DNDP_20_6,0.25,20,gbt_lower_0,5112.275864064209,3644.8129966410384,5.011291027069092
92,SF_DNDP_20_6,0.5,20,nn_lower_0,4390.21874717856,3297.6343601902518,5.0054240226745605
93,SF_DNDP_20_6,0.5,20,gbt_lower_0,4315.315647643245,3252.5197797166065,5.0530290603637695
94,SF_DNDP_20_6,0.75,20,nn_lower_0,4006.9668088850044,3100.1534111074316,3.015061140060425
95,SF_DNDP_20_6,0.75,20,gbt_lower_0,4006.9668088850044,3100.1534111074316,5.032597064971924
96,SF_DNDP_20_7,0.25,20,nn_lower_0,5370.668673201913,3637.3349728356675,5.041856050491333
97,SF_DNDP_20_7,0.25,20,gbt_lower_0,5181.405667885973,3573.8643128031154,5.016937017440796
98,SF_DNDP_20_7,0.5,20,nn_lower_0,4397.700602237329,3208.546253409037,5.027655124664307
99,SF_DNDP_20_7,0.5,20,gbt_lower_0,4397.700602237329,3208.546253409037,5.02337908744812
100,SF_DNDP_20_7,0.75,20,nn_lower_0,4237.379432920252,3143.6120735341165,2.951051950454712
101,SF_DNDP_20_7,0.75,20,gbt_lower_0,4237.379432920252,3143.6120735341165,4.873445987701416
102,SF_DNDP_20_8,0.25,20,nn_lower_0,5233.40415370692,3598.2153789390227,5.012513875961304
103,SF_DNDP_20_8,0.25,20,gbt_lower_0,5165.216779201464,3587.25613762306,5.042954206466675
104,SF_DNDP_20_8,0.5,20,nn_lower_0,4280.6500402858965,3260.120084714839,5.016193151473999
105,SF_DNDP_20_8,0.5,20,gbt_lower_0,4080.35239644476,3183.457352173319,5.004395008087158
106,SF_DNDP_20_8,0.75,20,nn_lower_0,3887.5647514432685,3049.89525889694,4.710897207260132
107,SF_DNDP_20_8,0.75,20,gbt_lower_0,3907.514987914241,3060.671650902447,4.960294008255005
108,SF_DNDP_20_9,0.25,20,nn_lower_0,5432.596951980813,3673.4413339108587,5.021889925003052
109,SF_DNDP_20_9,0.25,20,gbt_lower_0,5215.113765846615,3629.3250519971884,5.040234088897705
110,SF_DNDP_20_9,0.5,20,nn_lower_0,4285.627793501811,3237.3051019851982,5.025533199310303
111,SF_DNDP_20_9,0.5,20,gbt_lower_0,4229.473028992519,3211.614444306336,5.004851818084717
112,SF_DNDP_20_9,0.75,20,nn_lower_0,3949.614393098425,3040.943403548166,2.3774149417877197
113,SF_DNDP_20_9,0.75,20,gbt_lower_0,3949.614393098425,3040.943403548166,5.015282154083252
114,SF_DNDP_20_10,0.25,20,nn_lower_0,5122.758888023628,3573.2553909729627,5.006915092468262
115,SF_DNDP_20_10,0.25,20,gbt_lower_0,5040.26144260787,3550.884627601811,5.005609035491943
116,SF_DNDP_20_10,0.5,20,nn_lower_0,4633.997048224282,3313.1710018542885,5.012899875640869
117,SF_DNDP_20_10,0.5,20,gbt_lower_0,4517.948507243627,3290.085866762078,5.05485200881958
118,SF_DNDP_20_10,0.75,20,nn_lower_0,4130.458792073722,3167.904674250531,5.010277032852173
119,SF_DNDP_20_10,0.75,20,gbt_lower_0,4170.221254549916,3152.219198696341,5.038872003555298
